0: [448.  170.9]
97: [293.  373.6]
98: [487. 324.]
99: [489. 389.]
100: [366.  367.7]
101: [258.  356.5]
102: [307.  297.6]
103: [433.  372.8]
104: [408.  330.8]
105: [343.  344.7]
106: [281.  269.5]
107: [234.  409.5]
108: [276.  335.5]
109: [193.  360.4]
110: [243.  398.5]
111: [ 13. 367.]
112: [371.  481.7]
113: [506. 192.]
114: [374.   83.7]
115: [142.  357.3]
116: [386.  478.8]
117: [298.  347.6]
118: [261.  469.5]
119: [ 15. 388.]
120: [439.   49.9]
121: [349.   93.7]
122: [270.  397.5]
123: [ 21. 343.]
124: [224.  415.4]
125: [409.  467.8]
126: [261.  325.5]
127: [416.   10.8]
128: [413.  130.8]
129: [186.  383.4]
130: [434.  450.8]
131: [264.  250.5]
132: [339.   11.7]
133: [167.  454.3]
134: [ 46.  488.1]
135: [434.  480.8]
136: [291.  364.6]
137: [425.  340.8]
138: [351.  355.7]
139: [358.  382.7]
140: [329.  337.6]
141: [250.  350.5]
142: [  1. 260.]
143: [285.  458.6]
144: [373.  256.7]
145: [424.  451.8]
146: [188.  325.4]
147: [218.  506.4]
148: [417.   20.8]
149: [239.  259.5]
150: [183.  374.4]
151: [272.  511.5]
152: [414.  455.8]
153: [274.  324.5]
154: [475.  453.9]
155: [ 63.  168.1]
156: [161.  278.3]
157: [122.  331.2]
158: [192.  388.4]
159: [ 93.  320.2]
160: [369.   55.7]
161: [450.  476.9]
162: [193.  271.4]
163: [ 22. 202.]
164: [383.  124.7]
165: [211.  187.4]
166: [379.   10.7]
167: [260.  506.5]
168: [294.  228.6]
169: [177.  288.3]
170: [ 6. 30.]
171: [228.  284.4]
172: [334.  144.7]
173: [262.  260.5]
174: [224.  282.4]
175: [402.  501.8]
176: [ 29.  278.1]
177: [216.  297.4]
178: [405.  475.8]
179: [219.  308.4]
180: [234.   91.5]
181: [ 72.  301.1]
182: [228.  426.4]
183: [ 41.  498.1]
184: [504. 166.]
185: [235.  498.5]
186: [423.  470.8]
187: [467.   24.9]
188: [137.   48.3]
189: [230.   82.4]
190: [176.  199.3]
191: [497.  86.]
192: [338.   35.7]
193: [ 65.  301.1]
194: [ 36.  399.1]
195: [314.   59.6]
196: [457.  484.9]
197: [221.  229.4]
198: [172.  280.3]
199: [197.  411.4]
200: [175.  405.3]
201: [ 32.  420.1]
202: [275.    2.5]
203: [173.  469.3]
204: [188.  341.4]
205: [400.   35.8]
206: [339.  252.7]
207: [155.  367.3]
208: [197.  421.4]
209: [352.    4.7]
210: [ 83.  479.2]
211: [251.  160.5]
212: [128.  302.2]
213: [342.  493.7]
214: [462.  340.9]
215: [256.  211.5]
216: [468.  477.9]
217: [282.  240.6]
218: [217.  194.4]
219: [ 21. 194.]
220: [173.  136.3]
221: [312.  236.6]
222: [ 50.  263.1]
223: [462.  494.9]
224: [361.   69.7]
225: [159.  267.3]
226: [115.  265.2]
227: [186.  352.4]
228: [266.  318.5]
229: [16. 91.]
230: [ 51.  333.1]
231: [352.  496.7]
232: [424.   62.8]
233: [  2. 247.]
234: [ 41.  472.1]
235: [498.  23.]
236: [233.  211.5]
237: [339.  158.7]
238: [473.   45.9]
239: [ 38.  189.1]
240: [388.  167.8]
241: [427.  510.8]
242: [502. 485.]
243: [250.  362.5]
244: [319.   38.6]
245: [ 65.  452.1]
246: [440.  500.9]
247: [109.  409.2]
248: [358.  243.7]
249: [259.  244.5]
250: [141.  171.3]
251: [11. 84.]
252: [113.  156.2]
253: [511. 203.]
254: [ 89.  239.2]
255: [383.   50.7]
256: [229.  225.4]
257: [377.   47.7]
258: [475.   70.9]
259: [93.  36.2]
260: [ 90.  256.2]
261: [ 30.  134.1]
262: [187.  486.4]
263: [183.   72.4]
264: [353.  209.7]
265: [215.  208.4]
266: [127.  153.2]
267: [ 46.  228.1]
268: [503.  53.]
269: [225.  189.4]
270: [ 44.  149.1]
271: [198.  333.4]
272: [263.  229.5]
273: [186.  287.4]
274: [ 30.  102.1]
275: [149.  276.3]
276: [163.  208.3]
277: [74.  50.1]
278: [190.  279.4]
279: [413.    1.8]
280: [325.   98.6]
281: [211.  218.4]
282: [467.  106.9]
283: [206.  176.4]
284: [218.  259.4]
285: [361.  511.7]
286: [434.  509.8]
287: [355.  200.7]
288: [ 28.  121.1]
289: [ 25. 508.]
290: [266.  219.5]
291: [253.  231.5]
292: [56.  87.1]
293: [188.  166.4]
294: [449.  465.9]
295: [422.  495.8]
296: [440.  300.9]
297: [396.  250.8]
298: [187.   96.4]
299: [198.  165.4]
300: [126.  350.2]
301: [504. 284.]
302: [ 29.  497.1]
303: [508. 116.]
304: [298.  246.6]
305: [398.    0.8]
306: [322.   82.6]
307: [408.  484.8]
308: [244.  185.5]
309: [209.  271.4]
310: [505.  14.]
311: [470.   15.9]
312: [285.  231.6]
313: [384.    6.8]
314: [159.  404.3]
315: [226.  272.4]
316: [  7. 509.]
317: [493. 170.]
318: [462.  247.9]
319: [214.   94.4]
320: [402.  257.8]
321: [189.  155.4]
322: [ 40.  482.1]
323: [ 14. 509.]
324: [509.  26.]
325: [214.  287.4]
326: [179.  170.3]
327: [383.  510.7]
328: [328.   38.6]
329: [173.   59.3]
330: [485.  243.9]
331: [354.  104.7]
332: [345.   52.7]
333: [148.   27.3]
334: [270.  313.5]
335: [238.  196.5]
336: [482.   72.9]
337: [331.  118.6]
338: [475.   80.9]
339: [252.  179.5]
340: [278.  253.5]
341: [328.   26.6]
342: [485.  486.9]
343: [351.   20.7]
344: [488.  19.]
345: [166.  168.3]
346: [ 47.  413.1]
347: [134.  329.3]
348: [453.  470.9]
349: [465.  270.9]
350: [456.  475.9]
351: [264.  376.5]
352: [327.  498.6]
353: [220.  318.4]
354: [202.  374.4]
355: [ 33.  448.1]
356: [433.  474.8]
357: [453.  499.9]
358: [349.  174.7]
359: [171.  318.3]
360: [ 48.  477.1]
361: [454.  486.9]
362: [ 83.  272.2]
363: [233.  278.5]
364: [252.  249.5]
365: [122.   47.2]
366: [377.   58.7]
367: [120.  466.2]
368: [492. 496.]
369: [443.  471.9]
370: [385.  254.8]
371: [320.  262.6]
372: [148.  297.3]
373: [ 12. 113.]
374: [ 71.  292.1]
375: [191.   65.4]
376: [383.   15.7]
377: [ 40.  491.1]
378: [151.  493.3]
379: [21. 89.]
380: [150.  170.3]
381: [236.  162.5]
382: [173.   43.3]
383: [483.  302.9]
384: [412.  294.8]
385: [484.  496.9]
386: [493.  12.]
387: [217.   82.4]
388: [306.  478.6]
389: [210.  456.4]
390: [439.  489.9]
391: [169.  351.3]
392: [232.  265.5]
393: [349.  166.7]
394: [ 14. 172.]
395: [ 14. 494.]
396: [246.  171.5]
397: [447.  506.9]
398: [249.  267.5]
399: [213.  443.4]
400: [400.   16.8]
401: [182.  108.4]
402: [ 10. 476.]
403: [464.  464.9]
404: [202.  431.4]
405: [257.  303.5]
406: [248.  302.5]
407: [377.   18.7]
408: [  0. 293.]
409: [ 22. 481.]
410: [169.  377.3]
411: [235.  313.5]
412: [160.   48.3]
413: [ 24. 441.]
414: [247.  417.5]
415: [493. 460.]
416: [ 27.  411.1]
417: [ 46.  441.1]
418: [462.  472.9]
419: [160.  379.3]
420: [168.  368.3]
421: [292.  219.6]
422: [180.  146.4]
423: [ 28.  454.1]
424: [274.   11.5]
425: [341.  430.7]
426: [  2. 435.]
427: [403.  306.8]
428: [  4. 490.]
429: [360.   19.7]
430: [ 10. 485.]
431: [297.   29.6]
432: [ 69.  429.1]
433: [146.  380.3]
434: [206.  153.4]
435: [501. 266.]
436: [196.   93.4]
437: [140.  347.3]
438: [189.  475.4]
439: [392.  498.8]
440: [170.   82.3]
441: [261.  175.5]
442: [ 19. 104.]
443: [ 83.  297.2]
444: [429.  488.8]
445: [102.  366.2]
446: [246.  286.5]
447: [184.   12.4]
448: [186.  418.4]
449: [471.  242.9]
450: [411.  501.8]
451: [415.  473.8]
452: [174.  448.3]
453: [ 75.  363.1]
454: [ 34.  370.1]
455: [278.  438.5]
456: [506. 438.]
457: [  7. 381.]
458: [315.  302.6]
459: [ 43.  407.1]
460: [367.  412.7]
461: [432.  360.8]
462: [318.  324.6]
463: [ 30.  401.1]
464: [107.  358.2]
465: [283.  363.6]
466: [131.  399.3]
467: [299.  301.6]
468: [265.  418.5]
469: [386.  413.8]
470: [  9. 415.]
471: [142.  417.3]
472: [401.  431.8]
473: [293.  395.6]
474: [482.  402.9]
475: [ 10. 357.]
476: [300.  271.6]
477: [179.   30.3]
478: [187.  408.4]
479: [135.  431.3]
480: [479.  439.9]
481: [348.  470.7]
482: [ 99.  377.2]
483: [494. 425.]
484: [ 57.  411.1]
485: [366.  284.7]
486: [364.  294.7]
487: [ 97.  404.2]
488: [105.  417.2]
489: [354.  422.7]
490: [458.  360.9]
491: [373.  358.7]
492: [364.  410.7]
493: [366.  359.7]
494: [435.  342.8]
495: [364.  337.7]
496: [306.  344.6]
497: [383.  304.7]
498: [112.  430.2]
499: [290.  275.6]
500: [112.  386.2]
501: [441.  322.9]
502: [336.  287.7]
503: [487. 469.]
504: [140.  446.3]
505: [323.  471.6]
506: [382.  462.7]
507: [311.  448.6]
508: [119.  373.2]
509: [ 26.  429.1]
510: [282.  279.6]
511: [193.  435.4]
512: [135.  312.3]
513: [273.   69.5]
514: [ 35.  465.1]
515: [ 68.  319.1]
516: [202.  498.4]
517: [389.  489.8]
518: [ 12. 423.]
519: [147.   36.3]
520: [481.  272.9]
521: [511. 356.]
522: [360.  275.7]
523: [266.  288.5]
524: [414.  431.8]
525: [107.  378.2]
526: [430.  304.8]
527: [247.  334.5]
528: [289.  419.6]
529: [285.    7.6]
530: [ 97.  382.2]
531: [496. 442.]
532: [213.  414.4]
533: [245.   64.5]
534: [ 42.  338.1]
535: [197.  113.4]
536: [  3. 499.]
537: [269.  333.5]
538: [209.  426.4]
539: [494. 487.]
540: [443.    1.9]
541: [241.  272.5]
542: [145.  339.3]
543: [238.   32.5]
544: [314.  479.6]
545: [341.  501.7]
546: [367.  484.7]
547: [284.   82.6]
548: [315.   35.6]
549: [ 23. 468.]
550: [267.  404.5]
551: [319.  270.6]
552: [ 49.  319.1]
553: [302.  237.6]
554: [132.   56.3]
555: [207.  309.4]
556: [470.  260.9]
557: [234.  385.5]
558: [ 24. 460.]
559: [ 10. 455.]
560: [347.  270.7]
561: [254.  259.5]
562: [ 36.  438.1]
563: [363.  451.7]
564: [489. 434.]
565: [ 43.  375.1]
566: [ 15. 459.]
567: [ 18. 468.]
568: [399.  483.8]
569: [430.  499.8]
570: [388.  431.8]
571: [364.  262.7]
572: [ 86.  406.2]
573: [174.  511.3]
574: [ 10. 432.]
575: [ 75.  393.1]
576: [171.  438.3]
577: [ 99.  430.2]
578: [309.  274.6]
579: [ 81.  423.2]
580: [411.  321.8]
581: [445.  312.9]
582: [317.  486.6]
583: [ 78.  379.2]
584: [ 43.  453.1]
585: [240.  446.5]
586: [435.  421.8]
587: [ 44.  358.1]
588: [ 49.  393.1]
589: [303.  454.6]
590: [260.  459.5]
591: [106.  396.2]
592: [ 55.  436.1]
593: [284.  403.6]
594: [323.  412.6]
595: [487. 402.]
596: [ 26.  333.1]
597: [295.  406.6]
598: [  2. 476.]
599: [277.  404.5]
600: [  3. 452.]
601: [392.  429.8]
602: [ 86.  391.2]
603: [158.  473.3]
604: [359.  429.7]
605: [358.  346.7]
606: [  9. 405.]
607: [127.  432.2]
608: [389.  421.8]
609: [330.  274.6]
610: [137.   38.3]
611: [185.  449.4]
612: [470.  357.9]
613: [338.  297.7]
614: [ 35.  386.1]
615: [272.  270.5]
616: [340.  470.7]
617: [ 66.  401.1]
618: [278.  372.5]
619: [115.  440.2]
620: [ 23. 360.]
621: [495. 397.]
622: [403.  295.8]
623: [384.  352.8]
624: [421.  300.8]
625: [ 65.  373.1]
626: [461.  350.9]
627: [480.  344.9]
628: [479.  395.9]
629: [502. 394.]
630: [445.  332.9]
631: [315.  383.6]
632: [468.  346.9]
633: [332.  501.6]
634: [379.  453.7]
635: [472.  418.9]
636: [ 10. 466.]
637: [360.  438.7]
638: [356.  303.7]
639: [ 17. 396.]
640: [494. 451.]
641: [495. 468.]
642: [319.  399.6]
643: [510. 445.]
644: [152.  456.3]
645: [138.  396.3]
646: [382.  422.7]
647: [407.  428.8]
648: [421.  329.8]
649: [503. 385.]
650: [361.  459.7]
651: [360.   26.7]
652: [305.  511.6]
653: [426.  479.8]
654: [332.  458.6]
655: [261.    8.5]
656: [467.  432.9]
657: [264.  307.5]
658: [243.   98.5]
659: [471.   26.9]
660: [496. 501.]
661: [285.  300.6]
662: [376.  465.7]
663: [428.  428.8]
664: [321.  390.6]
665: [451.  399.9]
666: [381.  485.7]
667: [421.  435.8]
668: [362.  427.7]
669: [349.  368.7]
670: [269.  367.5]
671: [  6. 366.]
672: [286.  444.6]
673: [364.  433.7]
674: [327.  439.6]
675: [430.  414.8]
676: [330.  429.6]
677: [337.  391.7]
678: [509. 376.]
679: [419.  427.8]
680: [227.  100.4]
681: [286.  469.6]
682: [354.  451.7]
683: [471.  410.9]
684: [  9. 321.]
685: [272.  488.5]
686: [329.  420.6]
687: [406.  437.8]
688: [125.  421.2]
689: [338.  413.7]
690: [450.  383.9]
691: [419.  407.8]
692: [500. 460.]
693: [469.  285.9]
694: [255.   66.5]
695: [498. 317.]
696: [402.  450.8]
697: [379.  455.7]
698: [299.  417.6]
699: [399.  425.8]
700: [282.  473.6]
701: [131.  320.3]
702: [395.   24.8]
703: [296.    6.6]
704: [ 12. 315.]
705: [460.  319.9]
706: [295.  497.6]
707: [405.  494.8]
708: [10.  5.]
709: [371.  121.7]
710: [184.  123.4]
711: [313.   18.6]
712: [233.   62.5]
713: [206.   56.4]
714: [307.   51.6]
715: [357.  159.7]
716: [270.  101.5]
717: [389.    7.8]
718: [489. 492.]
719: [457.   32.9]
720: [158.  340.3]
721: [1. 3.]
722: [416.   47.8]
723: [100.  195.2]
724: [304.    8.6]
725: [111.  345.2]
726: [268.   54.5]
727: [456.   22.9]
728: [194.  369.4]
729: [453.   35.9]
730: [ 30.  246.1]
731: [283.   16.6]
732: [472.  471.9]
733: [163.  360.3]
734: [390.   15.8]
735: [267.  344.5]
736: [495. 240.]
737: [336.  128.7]
738: [249.   38.5]
739: [290.  510.6]
740: [332.  478.6]
741: [268.  478.5]
742: [427.  437.8]
743: [207.  131.4]
744: [400.   25.8]
745: [488. 505.]
746: [303.  488.6]
747: [305.   42.6]
748: [ 88.  367.2]
749: [487. 479.]
750: [341.    2.7]
751: [304.  425.6]
752: [ 22. 376.]
753: [328.  298.6]
754: [258.  403.5]
755: [386.  448.8]
756: [225.  446.4]
757: [508. 507.]
758: [165.  198.3]
759: [481.  507.9]
760: [249.  452.5]
761: [336.  510.7]
762: [136.  386.3]
763: [304.   17.6]
764: [342.  133.7]
765: [480.  500.9]
766: [250.  317.5]
767: [441.   13.9]
768: [252.  438.5]
769: [254.  384.5]
770: [376.  427.7]
771: [476.  502.9]
772: [269.  500.5]
773: [281.  500.5]
774: [509. 473.]
775: [437.  455.9]
776: [133.  408.3]
777: [371.  434.7]
778: [261.   43.5]
779: [436.   18.9]
780: [ 70.  350.1]
781: [281.  483.5]
782: [503. 453.]
783: [250.  466.5]
784: [509. 307.]
785: [401.  284.8]
786: [462.  422.9]
787: [388.  457.8]
788: [388.  469.8]
789: [295.  450.6]
790: [316.  427.6]
791: [452.  348.9]
792: [295.  473.6]
793: [442.   24.9]
794: [208.  105.4]
795: [330.  507.6]
796: [468.  502.9]
797: [404.  457.8]
798: [151.  192.3]
799: [406.   45.8]
800: [ 22. 219.]
801: [373.  153.7]
802: [217.   50.4]
803: [160.  193.3]
804: [449.   21.9]
805: [145.  329.3]
806: [499.  93.]
807: [ 81.  185.2]
808: [443.   31.9]
809: [168.  343.3]
810: [420.  464.8]
811: [161.  200.3]
812: [459.  504.9]
813: [343.  108.7]
814: [508. 149.]
815: [164.  315.3]
816: [192.   28.4]
817: [343.   83.7]
818: [509. 236.]
819: [369.   35.7]
820: [354.  118.7]
821: [ 19. 304.]
822: [220.   28.4]
823: [336.  499.7]
824: [225.  381.4]
825: [153.  188.3]
826: [396.  478.8]
827: [202.  266.4]
828: [418.   31.8]
829: [218.  111.4]
830: [241.   76.5]
831: [317.   25.6]
832: [316.    2.6]
833: [446.  426.9]
834: [112.  167.2]
835: [439.   40.9]
836: [327.   13.6]
837: [356.  267.7]
838: [289.   45.6]
839: [304.   33.6]
840: [460.   26.9]
841: [430.  464.8]
842: [354.  142.7]
843: [196.  318.4]
844: [379.  479.7]
845: [478.  493.9]
846: [374.  275.7]
847: [ 40.  417.1]
848: [202.  362.4]
849: [465.    7.9]
850: [235.  439.5]
851: [474.  443.9]
852: [500. 474.]
853: [241.  468.5]
854: [378.  470.7]
855: [274.  261.5]
856: [192.   46.4]
857: [331.  491.6]
858: [299.  395.6]
859: [122.  391.2]
860: [364.  444.7]
861: [316.  437.6]
862: [319.  459.6]
863: [238.  457.5]
864: [303.  369.6]
865: [  3. 345.]
866: [433.  405.8]
867: [341.  438.7]
868: [396.  318.8]
869: [358.  370.7]
870: [272.  280.5]
871: [269.  387.5]
872: [441.  387.9]
873: [315.  416.6]
874: [370.  454.7]
875: [407.  419.8]
876: [280.  416.5]
877: [415.  463.8]
878: [294.  434.6]
879: [341.  353.7]
880: [442.  366.9]
881: [292.   18.6]
882: [462.  509.9]
883: [505. 495.]
884: [ 91.  328.2]
885: [258.  488.5]
886: [472.  313.9]
887: [480.  462.9]
888: [232.  480.5]
889: [286.  338.6]
890: [196.  142.4]
891: [418.  488.8]
892: [220.  435.4]
893: [497. 378.]
894: [257.  276.5]
895: [273.  455.5]
896: [398.  413.8]
897: [144.  399.3]
898: [288.   34.6]
899: [297.  358.6]
900: [313.  498.6]
901: [397.  442.8]
902: [282.  394.6]
903: [472.  400.9]
904: [204.   10.4]
905: [323.  449.6]
906: [289.  383.6]
907: [394.  301.8]
908: [483.  417.9]
909: [260.  444.5]
910: [475.  332.9]
911: [270.  253.5]
912: [  9. 331.]
913: [344.  262.7]
914: [417.  417.8]
915: [329.  403.6]
916: [490. 357.]
917: [455.  371.9]
918: [323.  309.6]
919: [354.  412.7]
920: [365.  351.7]
921: [437.  352.9]
922: [484.  372.9]
923: [432.  326.8]
924: [381.  366.7]
925: [379.  291.7]
926: [352.  291.7]
927: [378.  341.7]
928: [369.  327.7]
929: [459.  436.9]
930: [279.  429.5]
931: [344.  420.7]
932: [290.  265.6]
933: [206.  323.4]
934: [368.   27.7]
935: [347.    9.7]
936: [219.   66.4]
937: [215.  487.4]
938: [445.  457.9]
939: [165.  120.3]
940: [246.  254.5]
941: [ 34.  321.1]
942: [341.  454.7]
943: [282.  353.6]
944: [238.  342.5]
945: [118.  352.2]
946: [423.   14.8]
947: [  0. 164.]
948: [276.   40.5]
949: [303.  503.6]
950: [364.  202.7]
951: [434.  432.8]
952: [ 56.  347.1]
953: [325.  483.6]
954: [222.  362.4]
955: [448.   13.9]
956: [259.  427.5]
957: [245.  482.5]
958: [419.  438.8]
959: [211.  390.4]
960: [491.   2.]
961: [433.    8.8]
962: [244.   51.5]
963: [367.  464.7]
964: [358.  484.7]
965: [219.  473.4]
966: [230.  332.4]
967: [286.   65.6]
968: [ 26.  182.1]
969: [ 60.  310.1]
970: [400.  466.8]
971: [221.  457.4]
972: [  2. 460.]
973: [381.  492.7]
974: [ 12. 502.]
975: [ 96.  168.2]
976: [323.   68.6]
977: [179.  362.3]
978: [122.  169.2]
979: [407.   10.8]
980: [256.   76.5]
981: [162.  424.3]
982: [259.   56.5]
983: [330.  467.6]
984: [232.   19.5]
985: [375.  442.7]
986: [459.  390.9]
987: [131.  178.3]
988: [502.   6.]
989: [248.  279.5]
990: [ 11. 447.]
991: [219.  400.4]
992: [304.  383.6]
993: [447.  413.9]
994: [476.  480.9]
995: [180.  332.4]
996: [  7. 149.]
997: [450.  440.9]
998: [218.  217.4]
999: [139.  215.3]
1000: [161.  216.3]
1001: [195.  285.4]
1002: [ 69.  277.1]
1003: [  4. 158.]
1004: [475.   25.9]
1005: [191.  306.4]
1006: [  1. 227.]
1007: [169.  128.3]
1008: [284.  315.6]
1009: [ 32.  506.1]
1010: [141.  211.3]
1011: [500.  99.]
1012: [201.  448.4]
1013: [ 61.  459.1]
1014: [233.  350.5]
1015: [207.  339.4]
1016: [490. 213.]
1017: [182.  296.4]
1018: [ 21. 176.]
1019: [269.   81.5]
1020: [ 31.  180.1]
1021: [153.  352.3]
1022: [220.  341.4]
1023: [358.   98.7]
1024: [204.  280.4]
1025: [361.   11.7]
1026: [343.  482.7]
1027: [353.  260.7]
1028: [153.  199.3]
1029: [267.  110.5]
1030: [486.  287.9]
1031: [215.  169.4]
1032: [362.  490.7]
1033: [212.  376.4]
1034: [ 61.  443.1]
1035: [ 92.  353.2]
1036: [459.  330.9]
1037: [271.  296.5]
1038: [456.    8.9]
1039: [102.  446.2]
1040: [240.  360.5]
1041: [156.  311.3]
1042: [270.   27.5]
1043: [228.  156.4]
1044: [ 69.  162.1]
1045: [497. 150.]
1046: [211.  352.4]
1047: [168.  192.3]
1048: [  7. 221.]
1049: [381.   29.7]
1050: [227.  176.4]
1051: [ 41.  105.1]
1052: [504. 229.]
1053: [257.  331.5]
1054: [ 75.  309.1]
1055: [205.   71.4]
1056: [228.   41.4]
1057: [331.   55.6]
1058: [ 64.  267.1]
1059: [499. 223.]
1060: [396.   10.8]
1061: [164.   12.3]
1062: [204.  467.4]
1063: [350.  460.7]
1064: [287.  286.6]
1065: [ 33.  350.1]
1066: [409.  313.8]
1067: [ 61.  470.1]
1068: [205.   87.4]
1069: [195.  401.4]
1070: [218.  268.4]
1071: [169.  203.3]
1072: [482.   56.9]
1073: [122.  274.2]
1074: [ 50.  288.1]
1075: [361.   91.7]
1076: [141.  305.3]
1077: [195.  197.4]
1078: [509.  84.]
1079: [ 98.  268.2]
1080: [141.  204.3]
1081: [276.  233.5]
1082: [336.  138.7]
1083: [373.  494.7]
1084: [161.  181.3]
1085: [368.  499.7]
1086: [205.  195.4]
1087: [397.  160.8]
1088: [483.  209.9]
1089: [340.  175.7]
1090: [505.  25.]
1091: [218.  127.4]
1092: [466.  458.9]
1093: [ 41.  281.1]
1094: [ 34.  145.1]
1095: [372.   11.7]
1096: [145.  469.3]
1097: [186.  500.4]
1098: [413.  286.8]
1099: [196.  206.4]
1100: [381.   92.7]
1101: [135.  273.3]
1102: [ 83.  172.2]
1103: [449.  490.9]
1104: [137.  198.3]
1105: [110.  197.2]
1106: [ 21. 143.]
1107: [ 69.  196.1]
1108: [  4. 193.]
1109: [  4. 119.]
1110: [490.  28.]
1111: [329.  107.6]
1112: [118.  296.2]
1113: [473.  229.9]
1114: [ 58.  249.1]
1115: [ 18. 149.]
1116: [232.  370.5]
1117: [187.  194.4]
1118: [250.  111.5]
1119: [321.   48.6]
1120: [86.  31.2]
1121: [408.  164.8]
1122: [472.  166.9]
1123: [497. 124.]
1124: [ 45.  298.1]
1125: [269.  199.5]
1126: [ 96.  278.2]
1127: [262.  120.5]
1128: [ 78.  152.2]
1129: [337.  184.7]
1130: [489.  53.]
1131: [ 40.  116.1]
1132: [367.  196.7]
1133: [336.  170.7]
1134: [ 19. 499.]
1135: [322.  146.6]
1136: [341.  181.7]
1137: [126.   40.2]
1138: [ 48.  111.1]
1139: [303.  226.6]
1140: [224.  202.4]
1141: [ 60.  222.1]
1142: [490.  41.]
1143: [257.  238.5]
1144: [249.   88.5]
1145: [461.   14.9]
1146: [365.  476.7]
1147: [181.  402.4]
1148: [444.  434.9]
1149: [360.   43.7]
1150: [383.   40.7]
1151: [298.   76.6]
1152: [85.  38.2]
1153: [ 36.  503.1]
1154: [333.  155.7]
1155: [117.  287.2]
1156: [487.  48.]
1157: [303.  209.6]
1158: [366.   85.7]
1159: [160.  141.3]
1160: [278.  107.5]
1161: [234.  290.5]
1162: [257.  133.5]
1163: [280.  118.5]
1164: [159.   63.3]
1165: [144.   50.3]
1166: [ 53.  468.1]
1167: [ 72.  414.1]
1168: [315.  290.6]
1169: [ 62.  423.1]
1170: [299.  262.6]
1171: [149.   11.3]
1172: [417.  445.8]
1173: [396.  264.8]
1174: [397.  289.8]
1175: [350.  441.7]
1176: [ 57.  493.1]
1177: [335.   75.7]
1178: [ 76.  326.1]
1179: [154.  390.3]
1180: [294.  236.6]
1181: [504. 428.]
1182: [490. 412.]
1183: [111.  458.2]
1184: [301.  284.6]
1185: [147.  482.3]
1186: [508. 418.]
1187: [376.  315.7]
1188: [424.  314.8]
1189: [ 28.  474.1]
1190: [416.  503.8]
1191: [168.  492.3]
1192: [ 88.  445.2]
1193: [ 16. 480.]
1194: [468.   62.9]
1195: [459.   48.9]
1196: [116.  337.2]
1197: [336.   29.7]
1198: [184.  461.4]
1199: [392.   37.8]
1200: [ 46.  497.1]
1201: [  6. 110.]
1202: [405.  509.8]
1203: [ 41.  155.1]
1204: [ 48.  504.1]
1205: [265.  164.5]
1206: [ 97.  153.2]
1207: [ 41.  129.1]
1208: [480.   62.9]
1209: [302.   62.6]
1210: [148.  430.3]
1211: [268.  239.5]
1212: [486.  113.9]
1213: [492. 230.]
1214: [468.  489.9]
1215: [373.  243.7]
1216: [336.  101.7]
1217: [511. 103.]
1218: [251.   16.5]
1219: [80.   1.2]
1220: [  3. 139.]
1221: [485.  258.9]
1222: [382.  500.7]
1223: [353.  191.7]
1224: [241.    4.5]
1225: [311.  466.6]
1226: [ 72.  488.1]
1227: [115.  315.2]
1228: [126.  450.2]
1229: [173.  414.3]
1230: [476.   65.9]
1231: [133.  466.3]
1232: [ 95.  465.2]
