1216: [405.   76.8]
1217: [403.   61.8]
1218: [124.  171.2]
1219: [314.  394.6]
1220: [105.   64.2]
1221: [ 99.  426.2]
1222: [186.   15.4]
1223: [479.  174.9]
1224: [116.  181.2]
1225: [301.  119.6]
1226: [284.  379.6]
1227: [ 48.  338.1]
1228: [302.  153.6]
1229: [401.  189.8]
1230: [304.   66.6]
1231: [318.  140.6]
1232: [299.  354.6]
1233: [376.  196.7]
1234: [307.  364.6]
1235: [121.   20.2]
1236: [305.  484.6]
1237: [339.  489.7]
1238: [ 61.  337.1]
1239: [433.   46.8]
1240: [38.  22.1]
1241: [305.   81.6]
1242: [186.   26.4]
1243: [412.   30.8]
1244: [389.  504.8]
1245: [343.  504.7]
1246: [484.  417.9]
1247: [471.  489.9]
1248: [473.  439.9]
1249: [ 76.  356.1]
1250: [481.  164.9]
1251: [506. 173.]
1252: [ 90.  479.2]
1253: [372.   46.7]
1254: [72.  43.1]
1255: [503.   9.]
1256: [13. 49.]
1257: [446.   14.9]
1258: [455.   17.9]
1259: [339.  497.7]
1260: [ 39.  361.1]
1261: [355.  500.7]
1262: [481.  428.9]
1263: [314.   25.6]
1264: [453.  203.9]
1265: [ 89.  495.2]
1266: [ 11. 114.]
1267: [286.   95.6]
1268: [137.   34.3]
1269: [492. 128.]
1270: [287.   36.6]
1271: [ 92.  336.2]
1272: [302.  170.6]
1273: [256.  369.5]
1274: [352.  511.7]
1275: [454.  496.9]
1276: [480.   11.9]
1277: [370.   18.7]
1278: [434.  506.8]
1279: [310.  498.6]
1280: [347.    6.7]
1281: [ 16. 126.]
1282: [401.  507.8]
1283: [429.  499.8]
1284: [485.  456.9]
1285: [ 68.  461.1]
1286: [322.  496.6]
1287: [407.    2.8]
1288: [508. 435.]
1289: [483.  469.9]
1290: [81.  32.2]
1291: [393.    1.8]
1292: [77.  54.2]
1293: [ 21. 475.]
1294: [424.   21.8]
1295: [ 22. 156.]
1296: [7. 8.]
1297: [386.   54.8]
1298: [ 8. 98.]
1299: [ 27.  495.1]
1300: [ 40.  498.1]
1301: [304.    2.6]
1302: [ 23. 308.]
1303: [475.  462.9]
1304: [436.    4.9]
1305: [478.  353.9]
1306: [ 48.  383.1]
1307: [305.   12.6]
1308: [ 38.  477.1]
1309: [104.   24.2]
1310: [363.  292.7]
1311: [318.   64.6]
1312: [10. 21.]
1313: [ 16. 360.]
1314: [294.   24.6]
1315: [ 63.  209.1]
1316: [225.  446.4]
1317: [455.   52.9]
1318: [491. 428.]
1319: [488. 403.]
1320: [496. 419.]
1321: [478.  341.9]
1322: [79.  82.2]
1323: [482.  346.9]
1324: [312.  474.6]
1325: [414.   10.8]
1326: [171.   15.3]
1327: [464.  355.9]
1328: [  3. 324.]
1329: [397.   10.8]
1330: [511.  23.]
1331: [483.  409.9]
1332: [406.  499.8]
1333: [432.   28.8]
1334: [487. 340.]
1335: [383.    4.7]
1336: [108.   52.2]
1337: [ 52.  276.1]
1338: [439.   34.9]
1339: [451.  332.9]
1340: [451.  509.9]
1341: [446.    6.9]
1342: [  5. 427.]
1343: [356.   62.7]
1344: [486.    2.9]
1345: [ 39.  297.1]
1346: [511.  65.]
1347: [  8. 505.]
1348: [355.   12.7]
1349: [ 40.  456.1]
1350: [ 10. 332.]
1351: [316.   80.6]
1352: [492. 327.]
1353: [500.  49.]
1354: [365.   79.7]
1355: [361.  301.7]
1356: [ 35.  465.1]
1357: [ 44.  317.1]
1358: [83.  95.2]
1359: [227.    8.4]
1360: [494. 337.]
1361: [396.   53.8]
1362: [ 11. 344.]
1363: [300.   53.6]
1364: [322.  478.6]
1365: [ 40.  393.1]
1366: [450.   97.9]
1367: [442.  279.9]
1368: [310.  399.6]
1369: [445.  270.9]
1370: [113.    0.2]
1371: [442.  175.9]
1372: [405.  176.8]
1373: [  2. 141.]
1374: [247.   29.5]
1375: [376.  211.7]
1376: [209.  373.4]
1377: [352.  237.7]
1378: [221.  452.4]
1379: [306.  375.6]
1380: [ 22. 408.]
1381: [ 42.  445.1]
1382: [ 48.  266.1]
1383: [  4. 291.]
1384: [114.   34.2]
1385: [ 55.  352.1]
1386: [ 18. 285.]
1387: [391.  104.8]
1388: [313.  100.6]
1389: [283.  135.6]
1390: [365.  274.7]
1391: [433.  262.8]
1392: [394.  112.8]
1393: [430.  224.8]
1394: [ 32.  281.1]
1395: [351.   88.7]
1396: [420.  184.8]
1397: [335.  124.7]
1398: [291.  350.6]
1399: [146.  445.3]
1400: [322.  304.6]
1401: [288.  342.6]
1402: [343.  312.7]
1403: [289.   84.6]
1404: [387.  318.8]
1405: [307.  110.6]
1406: [313.  291.6]
1407: [343.  274.7]
1408: [497. 411.]
1409: [439.   21.9]
1410: [ 66.  394.1]
1411: [343.   96.7]
1412: [449.  157.9]
1413: [460.  486.9]
1414: [471.  416.9]
1415: [355.  488.7]
1416: [465.  395.9]
1417: [456.  360.9]
1418: [421.  317.8]
1419: [443.  497.9]
1420: [364.  494.7]
1421: [461.  457.9]
1422: [400.  489.8]
1423: [464.  424.9]
1424: [448.  486.9]
1425: [436.  483.9]
1426: [424.  487.8]
1427: [444.  340.9]
1428: [439.  333.9]
1429: [458.  471.9]
1430: [464.  431.9]
1431: [462.  372.9]
1432: [472.  401.9]
1433: [452.  350.9]
1434: [470.  449.9]
1435: [480.  436.9]
1436: [425.  327.8]
1437: [415.  507.8]
1438: [414.  308.8]
1439: [469.  342.9]
1440: [ 17. 466.]
1441: [ 24. 393.]
1442: [328.  314.6]
1443: [474.  375.9]
1444: [376.  502.7]
1445: [79.  71.2]
1446: [440.  265.9]
1447: [393.  496.8]
1448: [463.  501.9]
1449: [451.   26.9]
1450: [384.  497.8]
1451: [466.  385.9]
1452: [480.  500.9]
1453: [468.   17.9]
1454: [135.   68.3]
1455: [481.  334.9]
1456: [470.   32.9]
1457: [416.   19.8]
1458: [384.   36.8]
1459: [ 59.  318.1]
1460: [308.   58.6]
1461: [ 24. 102.]
1462: [ 72.  401.1]
1463: [450.  308.9]
1464: [  4. 394.]
1465: [ 28.  444.1]
1466: [262.  493.5]
1467: [373.   34.7]
1468: [363.   90.7]
1469: [131.   56.3]
1470: [464.  290.9]
1471: [334.  508.7]
1472: [ 25. 483.]
1473: [ 51.  139.1]
1474: [220.   77.4]
1475: [325.    6.6]
1476: [ 59.  476.1]
1477: [100.   96.2]
1478: [ 63.  354.1]
1479: [503. 299.]
1480: [ 53.  328.1]
1481: [361.  117.7]
1482: [370.  278.7]
1483: [173.   57.3]
1484: [ 44.  104.1]
1485: [231.   57.5]
1486: [186.   72.4]
1487: [137.  109.3]
1488: [196.   81.4]
1489: [ 99.  133.2]
1490: [268.   72.5]
1491: [296.  511.6]
1492: [472.   44.9]
1493: [495.   8.]
1494: [305.   29.6]
1495: [212.   63.4]
1496: [377.  224.7]
1497: [287.  497.6]
1498: [434.  255.8]
1499: [208.   79.4]
1500: [502. 184.]
1501: [269.  440.5]
1502: [ 70.  323.1]
1503: [404.  203.8]
1504: [202.   11.4]
1505: [464.  189.9]
1506: [477.  108.9]
1507: [413.  124.8]
1508: [433.  205.8]
1509: [163.    3.3]
1510: [451.  177.9]
1511: [435.  271.8]
1512: [ 41.  348.1]
1513: [141.   53.3]
1514: [474.  280.9]
1515: [ 83.  427.2]
1516: [ 15. 317.]
1517: [ 81.  441.2]
1518: [442.  220.9]
1519: [179.   44.3]
1520: [33.   7.1]
1521: [329.  502.6]
1522: [197.   35.4]
1523: [472.  267.9]
1524: [ 37.  259.1]
1525: [298.  394.6]
1526: [172.   32.3]
1527: [503. 335.]
1528: [388.   45.8]
1529: [467.  260.9]
1530: [98.   0.2]
1531: [ 85.  313.2]
1532: [313.  384.6]
1533: [312.  432.6]
1534: [398.   27.8]
1535: [494. 465.]
1536: [ 30.  429.1]
1537: [467.   91.9]
1538: [386.   14.8]
1539: [384.  310.8]
1540: [490. 364.]
1541: [508. 422.]
1542: [351.   48.7]
1543: [350.   21.7]
1544: [ 24. 333.]
1545: [ 39.  415.1]
1546: [  4. 307.]
1547: [216.   27.4]
1548: [32.  56.1]
1549: [ 78.  492.2]
1550: [334.   71.7]
1551: [396.  309.8]
1552: [412.  492.8]
1553: [444.  326.9]
1554: [107.   11.2]
1555: [161.   24.3]
1556: [496.  77.]
1557: [358.  315.7]
1558: [507. 410.]
1559: [358.   44.7]
1560: [ 10. 457.]
1561: [324.   70.6]
1562: [455.  325.9]
1563: [444.   45.9]
1564: [425.  292.8]
1565: [205.   29.4]
1566: [475.  151.9]
1567: [504. 290.]
1568: [313.   35.6]
1569: [362.  320.7]
1570: [457.  335.9]
1571: [  4. 437.]
1572: [ 10. 481.]
1573: [343.   22.7]
1574: [321.   35.6]
1575: [448.  299.9]
1576: [90.  68.2]
1577: [368.   39.7]
1578: [454.   62.9]
1579: [ 47.  407.1]
1580: [ 47.  371.1]
1581: [214.   15.4]
1582: [432.  292.8]
1583: [465.    7.9]
1584: [429.  315.8]
1585: [ 40.  425.1]
1586: [399.   88.8]
1587: [451.  270.9]
1588: [399.  316.8]
1589: [482.  366.9]
1590: [342.   48.7]
1591: [510. 464.]
1592: [327.  484.6]
1593: [450.  288.9]
1594: [450.   84.9]
1595: [455.  293.9]
1596: [413.   89.8]
1597: [335.   43.7]
1598: [384.   94.8]
1599: [372.  303.7]
1600: [405.  310.8]
1601: [346.   39.7]
1602: [ 21. 348.]
1603: [ 51.  361.1]
1604: [ 49.  419.1]
1605: [15. 70.]
1606: [92.  37.2]
1607: [226.    1.4]
1608: [312.  483.6]
1609: [ 95.  486.2]
1610: [ 37.  376.1]
1611: [87.   6.2]
1612: [234.   13.5]
1613: [401.  300.8]
1614: [300.  420.6]
1615: [341.  298.7]
1616: [305.  398.6]
1617: [376.    8.7]
1618: [478.  326.9]
1619: [166.   41.3]
1620: [307.  414.6]
1621: [315.  491.6]
1622: [331.   32.6]
1623: [474.  312.9]
1624: [488. 151.]
1625: [327.   42.6]
1626: [495. 110.]
1627: [489. 181.]
1628: [274.  376.5]
1629: [363.    6.7]
1630: [356.   34.7]
1631: [ 47.  288.1]
1632: [491.  61.]
1633: [425.   90.8]
1634: [ 33.  303.1]
1635: [ 83.  505.2]
1636: [371.  319.7]
1637: [330.   82.6]
1638: [315.   57.6]
1639: [408.  101.8]
1640: [ 61.  303.1]
1641: [424.  149.8]
1642: [353.  310.7]
1643: [481.   79.9]
1644: [456.  277.9]
1645: [468.  121.9]
1646: [ 31.  367.1]
1647: [435.  283.8]
1648: [289.  436.6]
1649: [477.  132.9]
1650: [ 49.  310.1]
1651: [199.   21.4]
1652: [187.    3.4]
1653: [289.  385.6]
1654: [481.  286.9]
1655: [446.  115.9]
1656: [151.   17.3]
1657: [350.  322.7]
1658: [461.  108.9]
1659: [461.  154.9]
1660: [322.  397.6]
1661: [378.  323.7]
1662: [296.  375.6]
1663: [369.  332.7]
1664: [447.  147.9]
1665: [490. 291.]
1666: [434.  326.8]
1667: [334.  480.7]
1668: [327.   21.6]
1669: [473.   56.9]
1670: [326.   53.6]
1671: [394.  297.8]
1672: [438.   95.9]
1673: [318.  406.6]
1674: [483.   94.9]
1675: [459.  164.9]
1676: [318.  112.6]
1677: [353.  300.7]
1678: [422.  205.8]
1679: [460.  264.9]
1680: [308.  408.6]
1681: [439.  186.9]
1682: [289.  423.6]
1683: [323.   91.6]
1684: [157.   11.3]
1685: [290.  417.6]
1686: [ 52.  298.1]
1687: [316.  414.6]
1688: [460.  130.9]
1689: [431.  130.8]
1690: [319.  423.6]
1691: [393.  481.8]
1692: [437.  146.9]
1693: [265.  354.5]
1694: [339.  324.7]
1695: [357.  329.7]
1696: [330.  385.6]
1697: [316.  370.6]
1698: [360.  343.7]
1699: [343.   57.7]
1700: [374.  342.7]
1701: [411.  341.8]
1702: [421.  426.8]
1703: [346.   63.7]
1704: [432.  108.8]
1705: [412.  358.8]
1706: [344.   74.7]
1707: [421.  108.8]
1708: [361.  360.7]
1709: [367.  350.7]
1710: [330.  394.6]
1711: [323.  381.6]
1712: [456.  141.9]
1713: [310.  351.6]
1714: [326.  335.6]
1715: [409.  371.8]
1716: [376.  380.7]
1717: [420.  437.8]
1718: [372.  423.7]
1719: [330.  352.6]
1720: [325.  428.6]
1721: [402.  359.8]
1722: [322.  360.6]
1723: [401.  371.8]
1724: [327.  469.6]
1725: [327.  413.6]
1726: [333.   58.7]
1727: [407.  438.8]
1728: [340.  383.7]
1729: [410.  426.8]
1730: [360.  425.7]
1731: [349.  336.7]
1732: [412.  398.8]
1733: [366.  370.7]
1734: [366.  383.7]
1735: [353.  423.7]
1736: [381.  404.7]
1737: [333.  402.7]
1738: [381.  335.7]
1739: [322.  345.6]
1740: [351.  357.7]
1741: [354.  379.7]
1742: [374.  362.7]
1743: [367.  428.7]
1744: [368.  431.7]
1745: [420.  361.8]
1746: [361.  434.7]
1747: [383.  431.7]
1748: [341.  476.7]
1749: [376.  416.7]
1750: [421.  396.8]
1751: [366.  402.7]
1752: [350.  393.7]
1753: [332.  362.6]
1754: [338.  372.7]
1755: [338.  415.7]
1756: [333.  425.7]
1757: [436.  460.9]
1758: [319.  444.6]
1759: [391.  393.8]
1760: [450.  423.9]
1761: [341.  432.7]
1762: [345.  363.7]
1763: [337.  343.7]
1764: [349.  482.7]
1765: [314.  452.6]
1766: [392.  437.8]
1767: [335.  451.7]
1768: [430.  435.8]
1769: [412.  319.8]
1770: [455.  439.9]
1771: [414.  414.8]
1772: [413.  477.8]
1773: [375.  470.7]
1774: [365.  471.7]
1775: [422.  407.8]
1776: [346.  439.7]
1777: [342.  445.7]
1778: [408.  461.8]
1779: [363.  413.7]
1780: [348.  347.7]
1781: [402.  348.8]
1782: [383.  350.7]
1783: [420.  346.8]
1784: [371.  393.7]
1785: [445.  448.9]
1786: [409.  332.8]
1787: [431.  347.8]
1788: [383.  451.7]
1789: [439.  412.9]
1790: [404.  407.8]
1791: [330.  455.6]
1792: [343.  457.7]
1793: [458.  413.9]
1794: [332.  443.6]
1795: [453.  405.9]
1796: [443.  386.9]
1797: [403.  472.8]
1798: [326.  448.6]
1799: [401.  325.8]
1800: [397.  427.8]
1801: [417.  456.8]
1802: [438.  441.9]
1803: [376.  447.7]
1804: [357.  478.7]
1805: [356.  441.7]
1806: [449.  379.9]
1807: [365.  482.7]
1808: [395.  413.8]
1809: [344.  466.7]
1810: [403.  417.8]
1811: [329.  435.6]
1812: [431.  470.8]
1813: [437.  389.9]
1814: [407.  450.8]
1815: [336.  464.7]
1816: [422.  470.8]
1817: [446.  463.9]
1818: [396.  463.8]
1819: [436.  367.9]
1820: [430.  409.8]
1821: [416.  328.8]
1822: [374.  482.7]
1823: [318.  456.6]
1824: [398.  445.8]
1825: [451.  393.9]
1826: [361.  448.7]
1827: [443.  359.9]
1828: [370.  452.7]
1829: [430.  355.8]
1830: [363.  458.7]
1831: [426.  386.8]
1832: [402.  337.8]
1833: [437.  380.9]
1834: [426.  374.8]
1835: [373.  438.7]
1836: [377.  460.7]
1837: [383.  390.7]
1838: [346.  404.7]
1839: [391.  330.8]
1840: [399.  386.8]
1841: [417.  380.8]
1842: [439.  420.9]
1843: [385.  418.8]
1844: [432.  396.8]
1845: [382.  368.7]
1846: [393.  451.8]
1847: [358.  461.7]
1848: [351.  413.7]
1849: [393.  349.8]
1850: [400.  398.8]
1851: [390.  360.8]
1852: [389.  472.8]
1853: [351.  473.7]
1854: [429.  450.8]
1855: [351.  461.7]
1856: [327.  459.6]
1857: [440.  349.9]
1858: [383.  483.7]
1859: [424.  338.8]
1860: [382.  463.7]
1861: [440.  401.9]
1862: [344.  423.7]
1863: [443.  431.9]
1864: [446.  370.9]
1865: [353.  452.7]
1866: [392.  376.8]
1867: [427.  367.8]
